倉野川音頭,日向美ビタースイーツ♪＆ひなちくん,DanceDanceRevolution A,113,,,kura,2 5 7 11 0 0 5 8 11 0
Towards the TOWER,SHAMDEL,DanceDanceRevolution A,132,,,towa,2 5 9 12 0 0 5 9 12 0
Cytokinesis,Hommarju,DanceDanceRevolution A,111-280,,,cyto,4 8 10 14 0 0 8 10 14 0
Illegal Function Call,U1-ASAMi,DanceDanceRevolution A,130-260,,,ifca,4 10 13 16 0 0 10 14 16 0
Emera,PON,DanceDanceRevolution A,161,,,emer,3 6 11 15 17 0 7 11 15 18
Angelic Jelly,t+pazolite,DanceDanceRevolution A,100-200,,,anje,4 6 11 13 0 0 6 10 13 0
StrayedCatz,削除,DanceDanceRevolution A,114-152,,,strc,4 7 11 13 0 0 7 12 13 0
Grand Chariot,xi,DanceDanceRevolution A,191,,,gran,3 7 11 13 0 0 7 11 13 0
Sephirot,SHIKI,DanceDanceRevolution A,154,,,seph,3 6 10 12 0 0 5 9 13 0
ZEPHYRANTHES,TAG,DanceDanceRevolution A,180,,,zeph,3 7 11 15 0 0 7 11 15 0
Triple Counter,DJ YOSHITAKA meets dj TAKA,DanceDanceRevolution A,216,,,trco,7 11 14 17 0 0 9 14 17 0
Start a New Day,Sota F.,DanceDanceRevolution A,168,,,nday,3 6 11 15 16 0 7 11 15 16
Hopeful,柊木りお featured by SOTAG,DanceDanceRevolution A,146,Anime_Game ,,hope,2 5 10 13 0 0 5 10 13 0
Ishtar,劇団レコード,DanceDanceRevolution A,156,,,isht,3 5 11 14 16 0 5 11 14 16
out of focus,Qrispy Joybox,DanceDanceRevolution A,84-167,,,outo,3 6 12 15 16 0 6 12 15 16
First Time,Metal Stepper,DanceDanceRevolution A,70-140,,,firs,4 7 11 15 18 0 7 11 15 18
恋する☆宇宙戦争っ!!,Prim,DanceDanceRevolution A,200,Touhou ,,kouc,4 7 12 14 17 0 8 13 15 17
恋愛観測,NU-KO,DanceDanceRevolution A,188,,,rena,3 7 10 12 0 0 7 10 12 0
Neutrino,HuΣeR,DanceDanceRevolution A,75-300,,,neut,6 9 12 16 18 0 9 13 16 18
Reach The Sky, Without you,nc ft.NRGFactory,DanceDanceRevolution A,95-190,,,resk,7 10 14 17 0 0 10 14 17 0
Cosy Catastrophe,SYUNN,DanceDanceRevolution A,90-360,,,cosy,6 9 13 16 18 0 10 13 16 18
Pursuer,白澤亮（noisycroak）,DanceDanceRevolution A,75-300,,,purs,3 7 14 17 0 0 7 14 17 0
Fly far bounce,猫叉Master,DanceDanceRevolution A,163,,,flyf,3 6 10 13 0 0 6 10 13 0
ENDYMION,fallen shepherd ft. RabbiTon Strings,DanceDanceRevolution A,220-440,,,endy,9 13 15 18 19 0 13 15 18 19
Chronos (walk with you remix),TAG,DanceDanceRevolution A,74-148,Tokimeki_Idol ,,chro2,3 7 10 14 0 0 6 10 14 0
ALGORITHM,SOUND HOLIC feat. Nana Takahashi,DanceDanceRevolution A,130,,,algo,5 7 11 13 0 0 7 10 13 0
エキサイティング！！も・ちゃ・ちゃ☆,日向美ビタースイーツ♪,DanceDanceRevolution A,187,,,exmo,4 8 11 13 0 0 8 11 13 0
ロンロンへ　ライライライ！,ここなつ,DanceDanceRevolution A,156,,,lonh,3 6 10 12 0 0 6 10 12 0
ACE FOR ACES,TAG×U1,DanceDanceRevolution A,200,,,acef,4 7 13 15 18 0 7 13 15 18
初音ミクの消失,cosMo＠暴走P feat. 初音ミク,DanceDanceRevolution A,240,,,hmss,3 8 10 13 15 0 10 13 14 15
幸せになれる隠しコマンドがあるらしい,うたたP feat. 結月ゆかり,DanceDanceRevolution A,142,? ,,shia,2 6 10 13 0 0 7 11 13 0
脳漿炸裂ガール,れるりり,DanceDanceRevolution A,155,,,nosh,3 6 10 12 14 0 6 10 12 14
向日葵サンセット,ARM・まろん (IOSYS) × ランコ・パプリカ (豚乙女),DanceDanceRevolution A,135,,,hims,3 5 10 13 0 0 5 11 13 0
DREAMING-ING!!,ときめきアイドル project,DanceDanceRevolution A,180,,,ding,3 6 10 12 0 0 6 10 12 0
ハルイチバン,ときめきアイドル project,DanceDanceRevolution A,180,,,haru,4 6 7 11 0 0 5 7 11 0
闘え！ダダンダーンＶ,ときめきアイドル project,DanceDanceRevolution A,176,,,tata,3 6 9 13 0 0 6 10 13 0
恋のパズルマジック,ときめきアイドル project Rhythmixxx,DanceDanceRevolution A,140,,,koin,3 6 9 11 0 0 6 9 11 0
しゃかりきリレーション,ときめきアイドル project 結城秋葉,DanceDanceRevolution A,167,,,shre,3 6 9 11 0 0 6 9 12 0
Twin memories W,ときめきアイドル project,DanceDanceRevolution A,160,,,twme,2 6 9 11 0 0 6 9 11 0
Strawberry Chu♡Chu♡,ときめきアイドル project クッキーパラダイス,DanceDanceRevolution A,137,,,stch,2 7 11 13 0 0 7 11 13 0
invisible rain,ときめきアイドル project 月島美奈都,DanceDanceRevolution A,58-97,,,inra,2 4 7 11 0 0 4 7 11 0
君氏危うくも近うよれ,A応P,DanceDanceRevolution A,162,Popular_Songs ,,kuns,3 6 10 12 0 0 6 10 13 0
チルノのパーフェクトさんすう教室,ARM＋夕野ヨシミ feat. miko,DanceDanceRevolution A,175,? ,,sans0,3 6 10 13 15 0 6 10 13 15
Jewelry days,ときめきアイドル project,DanceDanceRevolution A,179,,,jewe,3 6 9 12 0 0 6 9 12 0
Be a Hero!,中島由貴,DanceDanceRevolution A,190,,,beah,7 9 13 17 0 0 10 14 17 0
輪廻転生,まふまふ,DanceDanceRevolution A,196,Anime_Game ,,rinn,3 7 11 13 16 0 7 11 13 16
ようこそジャパリパークへ,どうぶつビスケッツ×PPP,DanceDanceRevolution A,170,Popular_Songs ,,yoja,3 6 10 14 12 0 6 10 14 13
ルミナスデイズ,ここなつ,DanceDanceRevolution A,96-145,,,lumi,2 5 8 12 0 0 5 8 11 0
More One Night,チト(CV：水瀬いのり)、ユーリ(CV：久保ユリカ),DanceDanceRevolution A,123,,,moro,3 5 8 10 12 0 5 8 11 12
Love You More,Sota F.,DanceDanceRevolution A,175,,,lumo,3 9 12 16 0 0 9 12 16 0
CHOCOLATE PHILOSOPHY,常盤ゆう,DanceDanceRevolution A,110,,,chop,2 4 8 9 12 0 4 8 10 12
High School Love,DJ YOSHITAKA feat.DWP,DanceDanceRevolution A,180,Touhou ,,hisc,3 6 10 13 0 0 6 10 13 0
恋時雨,ときめきアイドル project,DanceDanceRevolution A,185,,,kois,3 7 9 12 0 0 7 9 13 0
ロールプレイングゲーム,そらまふうらさか,DanceDanceRevolution A,162,Anime_Game ,,rpgg,2 5 10 14 0 0 5 10 14 0
エイリアンエイリアン,ナユタン星人,DanceDanceRevolution A,152,,,alal,2 5 9 12 0 0 5 9 12 0
炉心融解,iroha,DanceDanceRevolution A,165,? ,,rosi,2 6 10 12 0 0 6 10 12 0
いーあるふぁんくらぶ,みきとP,DanceDanceRevolution A,145,,,iaru,1 4 8 12 0 0 5 9 12 0
Boss Rush,USAO,DanceDanceRevolution A,95-190,Touhou ,,boss,4 10 14 16 0 0 10 14 16 0
春風ブローインウィンド,TAG,DanceDanceRevolution A,80-160,,,blow,2 6 10 15 0 0 7 10 14 0
Sakura Reflection,Ryu☆,DanceDanceRevolution A,181,,,sarf,4 8 10 15 0 0 7 10 14 0
Eternal Summer,北沢綾香,DanceDanceRevolution A,145,,,etsu,2 6 9 13 0 0 6 9 13 0
千年ノ理,猫叉Master,DanceDanceRevolution A,153,,,senn,3 6 9 12 0 0 6 9 12 0
プレインエイジア -PHQ remix-,PHQUASE,DanceDanceRevolution A,182,,,pure,5 7 10 13 0 0 7 10 13 0
朧 (dj TAKA Remix),HHH×MM×ST,DanceDanceRevolution A,149,Tokimeki_Idol ,,obor2,3 5 8 12 0 0 7 9 13 0
IN BETWEEN,L.E.D.-G feat. Mayumi Morinaga,DanceDanceRevolution A,160,,,inbe,4 7 12 15 0 0 7 12 15 0
Vanquish The Ghost,TAG,DanceDanceRevolution A,78-155,,,vanq,3 8 12 16 0 0 8 12 15 0
SUN² SUMMER STEP!,ときめきアイドル project,DanceDanceRevolution A,170,,,snsn,1 3 8 11 0 0 3 8 11 0
星座が恋した瞬間を。,DJ TOTTO feat.MarL,DanceDanceRevolution A,186,,,seik,2 7 9 12 0 0 7 9 12 0
Puberty Dysthymia,person09,DanceDanceRevolution A,70-210,,,pube,4 8 13 17 0 0 8 13 17 0
Life is beautiful,猫叉Master,DanceDanceRevolution A,155,,,life,5 8 12 16 0 0 8 12 16 0
SUPER SUMMER SALE,U1 overground,DanceDanceRevolution A,155,,,suss,2 8 12 15 0 0 8 12 15 0
風鈴花火,劇団レコード"feat.結良まり,DanceDanceRevolution A,150,,,frin,2 5 8 10 0 0 5 8 10 0
Prey,Dustup,DanceDanceRevolution A,210,,,prey,5 11 15 18 18 0 11 15 18 18
Rejoin,HuΣeR feat.PON,DanceDanceRevolution A,135,,,rejo,2 6 10 13 0 0 7 11 13 0
無頼ック自己ライザー,kradness,DanceDanceRevolution A,150,Anime_Game ,,bura,1 4 8 13 15 0 5 9 13 15
Smiling Passion,ときめきアイドル project,DanceDanceRevolution A,187,,,smpa,2 7 10 12 0 0 7 10 12 0
おねがいダーリン,松下,DanceDanceRevolution A,180,Anime_Game ,,oneg,1 3 8 11 0 0 3 8 11 0
LET'S CHECK YOUR LEVEL!,適正レベル測定,DanceDanceRevolution A20 PLUS,128,Tokimeki_Idol ,,jitu,1 0 0 0 0 0 0 0 0 0
Love♡Shine わんだふるmix,ARM (IOSYS) feat. 一ノ瀬月琉 (monotone),DanceDanceRevolution A,177,,,suns2,3 5 8 11 14 0 5 8 11 14
DDR MEGAMIX,DDR,DanceDanceRevolution A,65-333,,,ddrm,6 8 13 15 16 0 8 13 16 17
Show me your moves,TAG feat. 柊木りお,DanceDanceRevolution A,155,,,show,3 5 8 11 14 0 5 8 12 14
POSSESSION (20th Anniversary Mix),Sota Fujimori 2nd Season,DanceDanceRevolution A,190-380,Tokimeki_Idol ,,poss3,8 11 14 16 18 0 11 15 17 18
CHAOS Terror-Tech Mix,ARM (IOSYS),DanceDanceRevolution A,165,,,chao2,5 8 12 15 17 0 8 12 15 18
MAX 360,[Ⓧ],DanceDanceRevolution A,180-720,,,maxx2,9 12 15 18 19 0 12 15 18 19
シュレーディンガーの猫,Cait Sith,DanceDanceRevolution A,187,,,syur,6 9 12 15 18 0 9 12 15 18
ANNIVERSARY ∴∵∴ ←↓↑→,U1 overground,DanceDanceRevolution A,180,,,anni,4 7 12 16 0 0 7 12 16 0
#OurMemories,DDR ALL FANS,DanceDanceRevolution A,140,,,ourm,3 6 9 12 11 0 6 9 12 11
Catch Our Fire!,中島由貴,DanceDanceRevolution A,190,,,caof,5 10 13 17 0 0 9 14 18 0
*ハロー、プラネット。,sasakure.UK,DanceDanceRevolution A,150,,,hapl,3 7 9 13 0 0 7 9 13 0
ありふれたせかいせいふく,Pinocchio-P,DanceDanceRevolution A,150,,,arse,3 7 10 14 0 0 7 10 14 0
すろぉもぉしょん,ピノキオピー,DanceDanceRevolution A,160,,,slmo,3 5 9 12 0 0 5 9 12 0
妄想税,DECO*27,DanceDanceRevolution A,134,,,mous,2 5 9 11 0 0 5 9 12 0
39,sasakure.UK×DECO*27,DanceDanceRevolution A,175,,,thnk,4 6 8 12 0 0 6 9 13 0
愛言葉,DECO*27,DanceDanceRevolution A,137,,,aiko,3 5 7 11 0 0 5 8 11 0
Neverland,ARM (IOSYS) feat. Nicole Curry,DanceDanceRevolution A20,160,,,nevl,4 8 12 15 0 0 8 12 14 0
ORCA,かめりあ,DanceDanceRevolution A20,39-310,,,orca,7 9 14 17 0 0 9 14 17 0
DOWNER & UPPER,DJ TOTTO,DanceDanceRevolution A20,140,,,doup,3 6 9 13 10 0 6 10 13 10
Drop The Bounce,Hommarju,DanceDanceRevolution A20,75-150,,,drtb,3 7 10 15 0 0 8 11 15 0
Avenger,USAO,DanceDanceRevolution A20,100-400,,,avng,4 10 14 17 0 0 10 14 17 0
Seta Para Cima↑↑,U1 overground,DanceDanceRevolution A20,140,,,seta,3 5 11 13 0 0 5 11 13 0
This Beat Is.....,Shoichiro Hirata,DanceDanceRevolution A20,128,,,thbe,1 4 7 11 0 0 4 7 10 0
Starry Sky,DJ Genki feat. Mayumi Morinaga,DanceDanceRevolution A20,150,,,stsk,2 6 9 12 0 0 6 9 12 0
Dead Heat,Maozon,DanceDanceRevolution A20,177,,,dehe,4 6 10 14 0 0 6 10 14 0
Waiting,nc ft.NRG Factory,DanceDanceRevolution A20,180,,,wati,3 6 10 13 0 0 7 10 13 0
District of the Shadows,DJ Noriken,DanceDanceRevolution A20,150,,,dots,3 6 12 16 0 0 7 12 16 0
Helios,xac,DanceDanceRevolution A20,182,,,heli,4 8 12 16 0 0 8 12 16 0
Procyon,矢鴇つかさ,DanceDanceRevolution A20,160,,,proc,2 6 11 15 0 0 6 10 15 0
Skywalking,Nhato,DanceDanceRevolution A20,90-180,,,skyw,4 7 11 15 0 0 7 12 15 0
The Light,W&W ft. Kizuna AI,DanceDanceRevolution A20,160,Anime_Game ,,ligh,2 5 9 13 0 0 5 9 13 0
50th Memorial Songs -The BEMANI History-,BEMANI Sound Team,DanceDanceRevolution A20,136,,,t501,2 5 9 13 0 0 5 9 13 0
50th Memorial Songs -二人の時 ～under the cherry blossoms～-,BEMANI Sound Team,DanceDanceRevolution A20,160,,,t502,3 7 9 12 0 0 7 9 11 0
50th Memorial Songs -Flagship medley-,BEMANI Sound Team,DanceDanceRevolution A20,135-175,Popular_Songs ,,t503,3 7 9 12 0 0 8 10 13 0
50th Memorial Songs -Beginning Story-,BEMANI Sound Team,DanceDanceRevolution A20,135,Popular_Songs ,,t504,2 5 10 14 0 0 5 10 14 0
HAVE YOU NEVER BEEN MELLOW (20th Anniversary Mix),nc ft. Kanae Jasmine Asaba,DanceDanceRevolution A20,130,,,have2,2 4 7 11 0 0 4 7 10 0
スイーツはとまらない♪,日向美ビタースイーツ♪,DanceDanceRevolution A20,204,,,swet,2 4 9 13 0 0 4 9 13 0
ヒカリユリイカ,ここなつ,DanceDanceRevolution A20,140,,,hika,2 5 8 11 0 0 5 8 11 0
ベビーステップ,ここなつ,DanceDanceRevolution A20,200,,,bast,4 7 9 12 0 0 7 9 12 0
革命パッショネイト,日向美ビタースイーツ♪,DanceDanceRevolution A20,194,,,kapa,3 6 10 13 0 0 5 9 13 0
熱情のサパデアード,日向美ビタースイーツ♪,DanceDanceRevolution A20,136,,,neza,2 5 9 13 0 0 5 10 13 0
Get On Da Floor,DJ Shimamura,DanceDanceRevolution A20,140,,,godf,2 5 8 11 0 0 4 8 11 0
Toy Box Factory,まろん （IOSYS）,DanceDanceRevolution A20,148,,,toyb,3 7 11 15 0 0 7 11 15 0
毒占欲,DECO*27,DanceDanceRevolution A20,117,,,doku,2 5 8 11 0 0 5 8 11 0
ライアーダンス,DECO*27,DanceDanceRevolution A20,200,,,liar,4 6 9 13 0 0 7 9 13 0
妄想感傷代償連盟,DECO*27,DanceDanceRevolution A20,110,? ,,mkdr,2 4 8 12 0 0 4 9 12 0
タイガーランペイジ,sasakure.UK,DanceDanceRevolution A20,150,,,tige,2 5 9 13 17 0 5 10 13 17
腐れ外道とチョコレゐト,ピノキオピー,DanceDanceRevolution A20,260,,,kusa,3 8 13 15 17 0 8 13 16 17
すきなことだけでいいです,ピノキオピー,DanceDanceRevolution A20,140,? ,,sknk,3 5 9 13 0 0 5 10 13 0
F4SH10N,aran,DanceDanceRevolution A20,140,,,f4sh,2 6 10 14 0 0 6 11 14 0
SODA GALAXY,KO3,DanceDanceRevolution A20,178,,,soda,3 6 9 12 0 0 6 8 12 0
Give Me,Relect,DanceDanceRevolution A20,174,,,givm,3 7 12 15 0 0 7 12 16 0
Rampage Hero,DJ Shimamura,DanceDanceRevolution A20,175,,,ramp,4 9 12 16 0 0 9 12 16 0
CARTOON HEROES (20th Anniversary Mix),nc ft.Jasmine And DARIO TODA,DanceDanceRevolution A20,170,,,cart2,4 9 14 16 0 0 10 13 16 0
Right Time Right Way,KAN TAKAHIKO,DanceDanceRevolution A20,174,,,rtrw,4 7 11 14 0 0 8 12 15 0
最小三倍完全数,DJ TECHNORCH,DanceDanceRevolution A20,55-440,,,sais,5 11 14 17 0 0 11 15 17 0
Our Soul,CaZ,DanceDanceRevolution A20,150,,,ouso,3 6 8 11 15 0 6 9 11 15
LEVEL UP,TORIENA,DanceDanceRevolution A20,180,,,levu,4 7 10 13 0 0 7 10 13 0
The World Ends Now,Akira Complex,DanceDanceRevolution A20,200,,,woen,4 9 12 16 0 0 9 13 16 0
CROSS,TeddyLoid,DanceDanceRevolution A20,150,,,cros,1 5 10 13 0 0 5 10 14 0
No Tears Left to Cry,Ariana Grande,DanceDanceRevolution A20,97-127,,,ntlc,2 5 7 10 0 0 5 7 10 0
New Rules,Dua Lipa,DanceDanceRevolution A20,116,,,newr,2 5 7 10 0 0 5 7 10 0
Something Just Like This (Alesso Remix) ,The Chainsmokers & Coldplay,DanceDanceRevolution A20,120,,,sjlt,2 4 8 10 0 0 4 8 10 0
Clarity,Zedd feat. Foxes,DanceDanceRevolution A20,128,,,clar,2 4 7 9 0 0 4 7 9 0
Play Hard,David Guetta feat. Ne-Yo, Akon,DanceDanceRevolution A20,130,How_To_Play ,,plah,2 5 9 12 0 0 5 9 11 0
I'm an Albatraoz,AronChupa,DanceDanceRevolution A20,128,How_To_Play ,,alba,1 4 7 11 0 0 4 7 11 0
Alone,Marshmello,DanceDanceRevolution A20,142,How_To_Play ,,alon,2 5 9 12 0 0 5 9 12 0
Party Rock Anthem,LMFAO,DanceDanceRevolution A20,130,How_To_Play ,,part,2 5 8 11 0 0 5 8 11 0
BLSTR,Ujico*,DanceDanceRevolution A20,160,,,blst,3 9 12 16 0 0 9 12 16 0
New Era,Sota F.,DanceDanceRevolution A20,30-240,,,newe,8 11 15 17 0 0 11 15 17 0
BLACK JACKAL,Akira Complex,DanceDanceRevolution A20,150,,,blja,3 7 11 15 0 0 7 11 15 0
LONG TRAIN RUNNIN' (20th Anniversary Mix),Haruki Yamada (ATTIC INC.) with Bodhi Kenyon,DanceDanceRevolution A20,130,,,long3,3 6 9 12 0 0 6 9 13 0
SKY HIGH (20th Anniversary Mix),Haruki Yamada (ATTIC INC.) with Martin Leroux,DanceDanceRevolution A20,145,,,skyh2,2 5 9 12 0 0 6 9 12 0
ALPACORE,Cranky,DanceDanceRevolution A20,175,,,alpa,4 9 12 16 0 0 9 12 16 0
未来（ダ）FUTURE,seiya-murai,DanceDanceRevolution A20,172,,,mmdf,2 7 10 15 0 0 7 10 15 0
Ace out,SYUNN,DanceDanceRevolution A20,135-145,,,aceo,3 5 9 14 0 0 5 9 13 0
BUTTERFLY (20th Anniversary Mix),Sota F.,DanceDanceRevolution A20,140,,,butt3,3 6 9 12 0 0 6 10 12 0
Crazy Shuffle,Yooh,DanceDanceRevolution A20,128,Touhou ,,crsh,2 5 10 13 0 0 5 10 13 0
Small Steps,かめりあ,DanceDanceRevolution A20,106,,,smst,1 4 7 10 0 0 4 7 10 0
Splash Gold,TAG underground,DanceDanceRevolution A20,75-300,,,spgo,6 10 13 16 0 0 11 13 16 0
Afterimage d'automne,猫叉劇団,DanceDanceRevolution A20,232,,,afda,4 8 11 14 0 0 8 11 15 0
voltississimo,PHQUASE,DanceDanceRevolution A20,113-225,,,vsss,5 9 13 17 0 0 9 13 17 0
Six String Proof,Yvya × Mutsuhiko Izumi,DanceDanceRevolution A20,130,,,sspr,2 7 12 14 0 0 7 11 13 0
toy boxer,S-C-U & SYUNN,DanceDanceRevolution A20,190,,,tobo,4 9 12 16 0 0 8 12 16 0
おーまい！らぶりー！すうぃーてぃ！だーりん！,PON feat.NU-KO,DanceDanceRevolution A20,170,,,ohmy,3 7 12 15 0 0 6 12 15 0
Trill auf G,dj TAKA,DanceDanceRevolution A20,188,? ,,tril,4 8 12 16 0 0 8 11 16 0
ミッドナイト☆WAR,いちか,DanceDanceRevolution A20,156,,,midw,3 7 11 14 0 0 7 11 14 0
未完成ノ蒸氣驅動乙女 (DDR Edition),U1 overground,DanceDanceRevolution A20,85-170,,,mika,5 9 13 17 0 0 9 13 17 0
SWEET HOME PARTY,劇団レコード,DanceDanceRevolution A20,134-180,,,swho,5 8 12 16 0 0 8 12 16 0
Une mage blanche,Dormir,DanceDanceRevolution A20,193,,,unem,4 7 10 13 0 0 7 10 13 0
ホーンテッド★メイドランチ,日向美ビタースイーツ♪,DanceDanceRevolution A20,188,,,haum,4 7 11 15 17 0 7 11 15 17
Glitch Angel,lapix,DanceDanceRevolution A20,165,,,glit,5 8 13 17 0 0 8 13 17 0
Stay 4 Ever,CHEAP CREAM,DanceDanceRevolution A20,140,,,stev,2 5 9 11 0 0 5 9 11 0
Bounce Trippy,Dustvoxx,DanceDanceRevolution A20,185,,,botr,4 8 11 14 0 0 8 11 14 0
IRON HEART,BUNNY,DanceDanceRevolution A20,155,,,iron,2 7 10 14 0 0 7 10 14 0
ENDLESS,FN2 (Eurobeat Union),DanceDanceRevolution A20,150,,,endl,2 6 9 13 0 0 6 9 13 0
The History of the Future,U1×TAG,DanceDanceRevolution A20,100-200,,,hist,5 9 14 17 0 0 9 14 17 0
CyberConnect,Blacklolita,DanceDanceRevolution A20,150,,,cyco,2 7 11 15 0 0 7 11 15 0
Starlight in the Snow,劇団レコー ft. Lisa - paint with stars,DanceDanceRevolution A20,150,,,stis,4 7 11 14 0 0 6 11 14 0
DIGITAL LUV,ハレトキドキ,DanceDanceRevolution A20,154,,,dilu,2 5 9 12 0 0 5 9 12 0
Golden Arrow,Zekk,DanceDanceRevolution A20,170,,,gola,4 8 12 16 0 0 8 12 16 0
Lachryma《Re:Queen’M》,かねこちはる,DanceDanceRevolution A20,236,,,lach,5 9 14 18 19 0 9 14 18 19
Firestorm,ETIA.,DanceDanceRevolution A20,177,Touhou ,,fist,5 8 13 16 16 0 8 13 16 16
ΩVERSOUL,BlackY,DanceDanceRevolution A20,155,,,ovso,3 6 12 15 17 0 6 12 15 17
ランカーキラーガール,中島由貴 × いちか,DanceDanceRevolution A20,200,,,rank,4 8 13 17 0 0 8 13 17 0
Mythomane,Hylen,DanceDanceRevolution A20,140-180,,,myth,3 6 10 13 0 0 6 10 13 0
Hunny Bunny,U1 overground,DanceDanceRevolution A20,160,,,hnbn,2 6 10 15 0 0 6 10 15 0
I Love You,O/iviA,DanceDanceRevolution A20,170,,,ilov,4 8 13 16 0 0 8 12 16 0
Re:GENERATION,TAG feat. ERi,DanceDanceRevolution A20,176,,,rege,3 6 11 15 0 0 6 11 15 0
どきドキ バレンタイン,ひまわり＊パンチ,DanceDanceRevolution A20,169,,,dokv,3 6 9 12 0 0 6 9 12 0
令和,ゴールデンボンバー,DanceDanceRevolution A20,142,Anime_Game ,,reiw,3 4 7 10 0 0 4 7 11 0
最終鬼畜妹フランドール・Ｓ,ビートまりお (COOL&CREATE),DanceDanceRevolution A20,200,,,flan,4 9 13 16 0 0 9 13 16 0
ナイト・オブ・ナイツ (Ryu☆Remix),Ryu☆,DanceDanceRevolution A20,182,,,nofn2,4 8 13 16 0 0 8 13 16 0
び,立秋 feat.ちょこ,DanceDanceRevolution A20,169,Touhou ,,biii,5 9 12 17 18 0 9 12 17 18
Silly Love,DÉ DÉ MOUSE,DanceDanceRevolution A20,124-153,Touhou ,,sill,4 7 11 14 0 0 7 11 14 0
星屑の夜果て,HuΣeR x MarL x SYUNN,DanceDanceRevolution A20,174,,,hosi,4 8 12 15 0 0 8 12 15 0
ラブキラ☆スプラッシュ,Sota F. feat. いちか,DanceDanceRevolution A20,152,,,losp,2 6 10 14 0 0 6 10 14 0
Twinkle Wonderland,Qrispy Joybox feat.Sana,DanceDanceRevolution A20 PLUS,188,,,twiw,3 7 10 13 0 0 7 10 13 0
DeStRuCtIvE FoRcE,BADMYTH,DanceDanceRevolution A20 PLUS,89-177,,,dest,2 6 9 13 0 0 6 9 13 0
Draw the Savage,Ryunosuke Kudo,DanceDanceRevolution A20 PLUS,134,,,drsa,2 6 10 14 0 0 6 10 14 0
HyperTwist,TANUKI,DanceDanceRevolution A20 PLUS,190,,,hytw,5 8 12 15 18 0 8 12 15 18
Hyper Bomb,Yunosuke,DanceDanceRevolution A20 PLUS,160,,,hybo,3 7 11 15 0 0 6 11 15 0
STEP MACHINE,Paisley Parks,DanceDanceRevolution A20 PLUS,160,,,stma,3 7 11 14 0 0 7 12 14 0
In the past,PSYQUI,DanceDanceRevolution A20 PLUS,81-162,,,inpa,4 7 12 16 0 0 7 12 16 0
HYPERDRIVE,Moe Shop,DanceDanceRevolution A20 PLUS,150,,,hypd,3 6 9 12 0 0 6 9 12 0
PARTY ALL NIGHT(DJ KEN-BOW MIX),HiBiKi,DanceDanceRevolution A20 PLUS,135,,,pani,3 6 9 13 0 0 6 9 13 0
Rave Accelerator,M-Project,DanceDanceRevolution A20 PLUS,170,,,raac,4 8 12 16 0 0 8 12 16 0
Lightspeed,Tanukichi,DanceDanceRevolution A20 PLUS,200,,,lisp,4 8 12 16 0 0 8 13 16 0
take me higher,KOTONOHOUSE,DanceDanceRevolution A20 PLUS,140,Touhou ,,tahi,3 5 10 13 0 0 5 10 13 0
Midnight Amaretto,かめりあ,DanceDanceRevolution A20 PLUS,135,Touhou ,,mida,3 6 10 14 0 0 6 10 14 0
DANCERUSH STARDOM ANTHEM,kors k feat.福島蘭世,DanceDanceRevolution A20 PLUS,130,,,dran,2 5 8 11 0 0 5 8 11 0
Come Back To Me,MK&Kanae Asaba,DanceDanceRevolution A20 PLUS,172,,,cbme,3 7 11 14 0 0 7 11 14 0
Last Card,kors k,DanceDanceRevolution A20 PLUS,85-170,,,lasc,4 8 12 15 0 0 8 12 15 0
Going Hypersonic,Mameyudoufu,DanceDanceRevolution A20 PLUS,156,,,gohy,4 7 12 15 0 0 7 12 15 0
I Want To Do This Keep,KOTONOHOUSE,DanceDanceRevolution A20 PLUS,150,,,iwtd,3 7 12 15 0 0 7 12 15 0
GUILTY DIAMONDS,SOUND HOLIC Vs. Eurobeat Union feat. Nana Takahashi,DanceDanceRevolution A20 PLUS,84-168,,,guil,3 6 10 14 0 0 6 10 14 0
No Life Queen [DJ Command Remix],SOUND HOLIC Vs. Eurobeat Union feat. Nana Takahashi,DanceDanceRevolution A20 PLUS,165,,,nolq,3 7 11 14 0 0 7 11 14 0
Feidie,A-One feat.Napoleon,DanceDanceRevolution A20 PLUS,150,,,feid,2 6 8 10 0 0 6 8 10 0
Together Going My Way,DiGiTAL WiNG with 空音,DanceDanceRevolution A20 PLUS,155,,,tgmw,2 5 9 13 0 0 5 9 13 0
Crazy Hot,NJK Record feat.nachi,DanceDanceRevolution A20 PLUS,162,,,crho,3 6 10 13 0 0 6 10 13 0
至上のラトゥーリア,Vanitas Lacrimosa,DanceDanceRevolution A20 PLUS,135,,,shij,3 6 9 12 0 0 6 10 12 0
御伽噺に幕切れを,夜叉姫神楽,DanceDanceRevolution A20 PLUS,131-203,,,otog,4 7 10 13 0 0 7 10 13 0
ROOM,Blanc Bunny Bandit,DanceDanceRevolution A20 PLUS,145,,,room,2 5 8 11 0 0 5 8 11 0
逆さま♥シンデレラパレード,メリー・バッド・メルヘン,DanceDanceRevolution A20 PLUS,135,,,saka,2 7 10 13 0 0 6 10 13 0
Sparkle Smilin',Qrispy Joybox feat. いちか,DanceDanceRevolution A20 PLUS,180,,,spsm,3 7 11 14 0 0 7 11 14 0
東京神話,DJ TECHNORCH feat.宇宙★海月 vs U1-ASAMi,DanceDanceRevolution A20 PLUS,98-196,,,tosh,5 9 13 17 0 0 9 13 17 0
